bandwidth,latency,packet_loss,uptime,label
61.98,38.35,0.62,99.88,normal
55.89,28.55,0.53,98.61,normal
72.48,52.81,1.16,98.78,normal
39.26,206.82,2.88,98.72,gangguan
72.03,202.27,1.29,96.27,gangguan
51.59,20.94,0.63,98.73,normal
117.34,58.75,0.07,99.21,normal
68.48,31.75,0.79,98.86,normal
113.73,16.04,0.95,99.17,normal
54.26,32.01,0.39,98.97,normal
66.14,13.61,0.92,99.96,normal
74.2,59.12,0.13,99.27,normal
77.44,8.95,0.59,99.7,normal
16.12,255.38,11.02,92.92,gangguan
122.8,60.98,0.64,99.49,normal
117.52,43.46,0.83,99.82,normal
141.65,53.49,0.19,99.99,normal
60.39,59.49,0.0,98.93,normal
16.0,142.69,1.71,98.18,gangguan
108.56,48.79,0.03,98.59,normal
93.45,14.8,1.0,99.41,normal
38.45,45.97,0.29,98.93,normal
25.93,219.35,1.01,98.53,gangguan
24.24,262.38,2.04,97.96,gangguan
129.28,54.6,0.64,98.6,normal
73.1,8.96,1.2,99.13,normal
35.62,164.9,2.87,97.1,gangguan
122.28,52.4,0,99.62,normal
31.52,14.15,0.4,99.58,normal
83.01,49.83,0.63,98.9,normal
132.2,20.81,0.14,99.07,normal
75.31,51.27,0.61,99.75,normal
98.06,27.4,0.9,99.94,normal
101.6,39.57,0.81,98.65,normal
99.05,47.97,0.32,98.73,normal
14.88,209.53,3.95,98.07,gangguan
74.35,61.24,0.8,98.62,normal
44.14,35.69,0.65,99.16,normal
37.74,151.78,2.02,97.87,gangguan
79.51,52.22,0.16,98.55,normal
39.07,218.85,2.21,99.27,gangguan
135.51,38.44,0.41,99.98,normal
84.31,52.28,0.11,99.77,normal
32.79,37.93,0.5,98.8,normal
98.32,129.31,3.2,97.94,gangguan
92.12,12.43,0.68,99.63,normal
145.57,54.54,0.34,99.93,normal
138.49,30.42,0.12,99.63,normal
72.92,14.87,0.62,98.64,normal
124.57,50.49,1.14,99.79,normal
66.01,32.47,1.03,99.57,normal
113.42,61.69,0.96,99.33,normal
123.74,14.47,1.1,98.86,normal
140.04,53.6,0.42,99.62,normal
72.29,40.08,0.67,98.77,normal
55.21,279.49,0.69,98.52,gangguan
149.79,36.93,0.01,98.73,normal
146.2,49.79,0.53,99.68,normal
30.84,45.9,0.6,98.74,normal
126.19,12.63,1.01,98.54,normal
35.27,44.9,0.59,99.35,normal
106.64,22.13,1.14,98.95,normal
99.38,47.33,1.2,99.78,normal
42.89,16.64,0.64,98.71,normal
37.82,216.34,4.32,98.47,gangguan
116.81,10.46,0.27,99.0,normal
36.52,166.54,3.3,97.79,gangguan
48.23,28.89,0.37,99.05,normal
47.53,8.6,0.06,99.29,normal
5.4,197.01,3.38,98.45,gangguan
125.58,10.54,0,99.8,normal
32.14,26.67,1.12,99.68,normal
48.33,40.88,0.71,99.46,normal
134.11,56.3,0.22,98.9,normal
136.95,30.05,0.41,99.4,normal
38.4,143.87,4.23,97.06,gangguan
34.82,174.9,1.22,97.42,gangguan
94.93,12.95,1.04,99.54,normal
147.23,45.09,0.42,98.65,normal
142.71,29.52,0.95,99.05,normal
40.88,21.16,0.16,98.68,normal
32.13,20.74,0.86,99.71,normal
145.49,42.66,0.32,99.08,normal
68.24,5.06,0.38,99.18,normal
65.13,17.86,0.68,98.86,normal
77.53,28.87,0.58,99.62,normal
119.73,26.98,0.83,99.08,normal
125.91,11.52,0.82,99.19,normal
78.08,33.39,0,98.74,normal
109.6,34.27,0.75,99.9,normal
28.63,232.03,14.46,92.45,gangguan
27.75,102.98,4.38,97.94,gangguan
148.35,30.71,0.76,99.75,normal
9.04,271.12,11.77,91.65,gangguan
114.38,9.13,0.93,98.82,normal
52.58,9.12,0.36,99.76,normal
33.88,50.92,0.11,99.87,normal
10.55,213.11,14.43,95.41,gangguan
59.35,27.89,0.18,99.01,normal
53.25,27.63,0.41,99.9,normal
133.88,59.19,0.13,99.75,normal
84.89,189.7,3.63,97.4,gangguan
110.39,3.65,0.25,99.78,normal
104.47,14.83,1.03,99.83,normal
26.23,277.56,13.52,92.28,gangguan
86.2,38.0,0.9,99.9,normal
87.45,18.24,0.43,98.74,normal
30.58,25.96,0.23,98.71,normal
39.19,126.83,3.01,97.81,gangguan
18.53,299.6,19.51,91.11,gangguan
56.15,171.37,0.89,98.57,gangguan
106.8,10.76,0.29,99.54,normal
40.95,21.38,0.52,98.56,normal
52.33,24.25,0.52,99.27,normal
8.42,216.05,8.45,95.59,gangguan
73.24,6.63,0.17,98.76,normal
73.98,45.37,0.18,99.06,normal
126.32,39.04,0,99.39,normal
123.65,56.62,0.35,99.14,normal
70.87,10.31,0.71,98.51,normal
46.7,56.9,0.16,99.81,normal
14.44,241.26,6.35,93.6,gangguan
49.42,49.67,0.62,99.15,normal
136.11,19.45,0.31,99.18,normal
50.24,56.27,0.43,99.99,normal
138.95,55.64,0.53,99.59,normal
119.38,4.82,1.05,99.76,normal
106.01,27.83,0,99.82,normal
54.9,20.13,0.22,99.75,normal
125.71,31.6,0.45,99.18,normal
84.33,29.25,0.68,99.35,normal
40.18,10.14,0.47,98.84,normal
13.97,198.95,13.8,96.02,gangguan
124.42,4.78,0.46,99.19,normal
30.49,8.46,0.21,99.44,normal
105.28,16.88,0.04,99.62,normal
21.44,164.79,3.22,98.94,gangguan
99.88,200.17,0.4,97.05,gangguan
47.32,36.02,1.1,99.52,normal
61.14,29.48,0.44,99.71,normal
104.11,40.13,0.99,99.85,normal
97.16,27.65,0.81,98.8,normal
67.21,194.08,3.44,97.65,gangguan
99.36,58.51,0.94,98.93,normal
26.3,115.84,1.14,98.59,gangguan
83.9,26.47,0.85,98.87,normal
76.79,39.52,0.44,98.55,normal
111.73,39.62,0.57,99.23,normal
2.65,191.66,13.96,90.48,gangguan
5.23,245.85,2.6,97.38,gangguan
144.21,16.66,0.19,99.68,normal
136.55,43.0,0.52,99.13,normal
70.56,16.25,0.99,98.5,normal
85.58,58.27,1.21,99.31,normal
132.74,26.46,1.26,99.49,normal
67.34,8.84,1.02,98.76,normal
132.76,9.05,0.52,98.82,normal
21.47,265.17,17.15,97.71,gangguan
63.43,21.27,0.12,99.47,normal
136.55,7.56,1.18,99.25,normal
119.37,55.13,0.42,99.44,normal
63.96,23.64,0.63,99.82,normal
31.55,7.9,0.61,98.52,normal
37.53,49.04,0.95,100.0,normal
26.15,249.22,13.51,91.93,gangguan
68.76,17.2,0.18,99.64,normal
10.26,146.09,2.1,97.9,gangguan
127.37,28.46,0.61,99.95,normal
133.67,49.34,1.25,99.57,normal
39.48,25.31,0.79,98.79,normal
65.75,11.27,0.19,99.92,normal
44.08,22.75,0.11,99.35,normal
8.39,267.96,5.53,96.87,gangguan
132.18,30.24,0.9,98.69,normal
116.09,30.81,0.95,98.66,normal
138.21,41.98,0.18,99.88,normal
127.43,42.52,0.13,99.85,normal
1.24,225.68,13.18,95.72,gangguan
105.01,61.49,0.61,98.66,normal
33.12,54.09,0.62,98.75,normal
5.34,179.83,2.31,97.91,gangguan
140.65,40.95,1.15,99.19,normal
52.01,60.32,0.46,99.18,normal
107.27,47.35,0.38,99.28,normal
6.24,292.04,10.88,94.96,gangguan
53.95,47.03,1.14,99.72,normal
70.49,126.48,1.69,97.52,gangguan
8.86,140.49,2.2,98.44,gangguan
79.6,23.71,1.1,99.15,normal
89.59,30.99,0.03,99.48,normal
15.58,244.81,7.91,92.44,gangguan
51.85,35.99,0.07,99.63,normal
136.39,9.23,0.84,99.14,normal
80.22,55.59,0.65,99.52,normal
76.26,6.18,0.48,99.9,normal
111.88,33.33,0.44,98.96,normal
125.73,20.15,0.13,98.64,normal
28.56,134.29,3.55,97.67,gangguan
74.31,211.99,1.24,96.29,gangguan
76.28,6.72,0.9,98.9,normal
135.26,6.18,0.51,99.88,normal
59.7,19.6,1.1,99.89,normal
119.75,23.7,0.59,99.2,normal
22.13,216.93,12.1,96.79,gangguan
51.05,49.68,0.33,99.31,normal
120.8,58.89,0.07,99.14,normal
67.64,14.04,1.21,98.91,normal
46.63,50.35,0.4,99.37,normal
91.9,26.48,0.45,99.57,normal
33.09,58.63,0.72,98.52,normal
114.84,6.5,0.66,99.92,normal
54.1,50.1,0.96,99.2,normal
129.05,16.38,0.2,99.15,normal
68.98,17.14,0.66,98.69,normal
4.27,345.03,13.38,91.71,gangguan
75.0,29.62,0.19,99.62,normal
25.21,201.35,13.39,93.5,gangguan
138.01,3.07,0.51,99.97,normal
36.53,10.93,0.5,98.7,normal
143.71,49.96,0.37,98.8,normal
137.45,25.76,0.73,98.63,normal
49.0,53.26,1.11,99.72,normal
110.04,7.58,1.11,98.84,normal
6.65,216.99,4.2,98.59,gangguan
67.42,43.97,0.83,98.85,normal
138.54,61.36,0.65,98.77,normal
60.08,46.57,0.09,99.08,normal
26.45,219.66,3.86,97.33,gangguan
13.03,185.27,3.63,97.32,gangguan
35.19,8.2,1.1,98.75,normal
88.81,53.49,0.78,98.67,normal
18.9,243.42,14.2,93.78,gangguan
36.54,91.05,1.6,98.16,gangguan
100.11,30.67,0.44,99.11,normal
13.34,256.47,10.98,95.02,gangguan
118.05,10.44,0.16,98.74,normal
64.72,18.01,0.17,99.76,normal
105.23,50.43,0.28,99.77,normal
101.94,21.2,0.47,99.65,normal
77.29,30.27,0.43,99.26,normal
88.12,33.04,0.75,99.57,normal
32.15,7.29,0.18,98.89,normal
102.13,8.26,0.77,99.22,normal
31.47,44.64,0.76,99.89,normal
10.23,199.14,10.76,96.73,gangguan
22.15,149.47,1.35,97.86,gangguan
40.39,26.42,0.77,99.54,normal
14.24,158.71,4.24,98.12,gangguan
136.24,40.57,0.11,99.37,normal
7.03,205.94,2.73,98.95,gangguan
49.49,5.45,0.64,98.61,normal
134.87,21.79,0.9,98.85,normal
39.21,14.4,0.36,98.82,normal
38.09,56.14,0.24,98.69,normal
25.83,98.21,1.78,97.04,gangguan
105.82,251.35,0.55,97.6,gangguan
35.47,10.55,0.19,99.14,normal
35.57,14.53,0.75,99.1,normal
115.35,21.75,0.46,99.86,normal
83.64,24.04,0.04,98.88,normal
63.99,16.59,0.16,99.89,normal
32.33,219.7,4.3,97.65,gangguan
39.74,221.66,4.68,98.37,gangguan
143.65,29.84,0,99.14,normal
113.94,12.32,0.72,99.08,normal
10.59,202.36,4.13,98.33,gangguan
100.13,22.66,0.7,98.6,normal
76.02,46.3,0.09,98.99,normal
78.33,39.45,0.75,99.49,normal
74.57,40.76,0.42,98.73,normal
25.72,240.08,4.98,94.86,gangguan
9.11,302.02,12.57,91.01,gangguan
18.72,205.96,5.48,92.22,gangguan
103.52,50.21,0.8,99.58,normal
55.33,50.36,0.33,99.92,normal
119.02,59.05,0.17,99.2,normal
93.21,15.04,0.57,99.45,normal
66.42,12.87,0.19,99.32,normal
30.69,162.23,3.39,98.2,gangguan
14.38,309.83,12.12,90.1,gangguan
86.69,46.7,0.76,98.87,normal
43.45,33.14,0.39,99.72,normal
37.51,130.07,2.12,97.79,gangguan
67.94,47.35,1.18,99.44,normal
63.51,17.71,0.09,99.24,normal
38.15,200.87,4.34,98.34,gangguan
120.61,54.7,1.09,99.87,normal
84.02,8.78,0.79,99.14,normal
84.74,11.35,0.87,99.53,normal
52.91,20.46,0.79,99.59,normal
47.83,39.64,0.99,99.62,normal
104.39,221.02,2.96,96.76,gangguan
131.14,31.33,1.16,99.38,normal
36.69,142.37,3.04,98.25,gangguan
65.18,6.17,0.71,98.52,normal
16.24,124.46,1.98,97.83,gangguan
46.17,193.14,4.48,98.07,gangguan
31.5,54.19,0.7,99.46,normal
91.77,17.63,0.37,99.59,normal
126.77,39.28,0.64,99.05,normal
64.7,21.44,0.81,99.25,normal
69.14,57.9,0.51,98.99,normal
94.53,6.76,1.19,99.99,normal
125.33,53.43,0.93,99.79,normal
5.97,209.86,1.11,98.38,gangguan
80.82,42.64,0.92,99.84,normal
117.65,48.73,0.72,98.64,normal
58.93,32.58,0.8,99.34,normal
122.37,7.64,0.29,98.96,normal
129.82,54.32,0.52,98.65,normal
135.99,12.99,0.36,98.91,normal
138.08,52.31,1.2,99.95,normal
120.23,15.31,0.46,99.05,normal
113.44,8.75,0.58,99.28,normal
104.43,47.19,0.25,99.42,normal
77.56,51.83,0.88,98.52,normal
17.64,261.69,8.26,92.25,gangguan
61.98,46.85,0.67,99.43,normal
127.03,43.72,0.98,99.8,normal
53.16,6.62,1.01,98.87,normal
62.23,19.96,1.09,99.07,normal
62.92,24.69,0.61,98.87,normal
140.84,20.89,0.82,98.86,normal
58.6,49.24,0.34,99.5,normal
7.21,182.85,10.02,96.71,gangguan
88.19,21.3,0.74,99.12,normal
139.9,39.36,0.84,99.7,normal
24.09,268.36,2.4,98.82,gangguan
65.34,60.07,0.82,99.11,normal
2.94,228.93,9.73,95.14,gangguan
4.0,303.5,9.17,91.32,gangguan
90.24,4.57,0.51,99.27,normal
6.89,104.62,3.55,97.62,gangguan
87.39,50.36,0.2,99.36,normal
30.42,157.77,4.17,97.72,gangguan
22.83,349.3,21.17,96.65,gangguan
109.61,42.13,0.86,99.48,normal
26.64,258.43,13.2,95.77,gangguan
1.02,261.07,14.11,94.95,gangguan
125.3,54.98,0.61,98.67,normal
136.42,13.57,0.75,98.59,normal
93.69,26.39,0.46,99.85,normal
136.73,18.03,0.69,99.37,normal
6.1,175.78,4.39,98.75,gangguan
46.57,45.28,0.29,99.48,normal
91.67,15.56,0.21,99.42,normal
71.68,27.87,0.21,98.71,normal
111.6,32.82,0.68,99.87,normal
58.13,15.64,0.49,99.05,normal
119.91,50.01,1.14,98.71,normal
89.59,41.7,1.12,99.16,normal
138.4,11.64,0.6,99.49,normal
131.2,43.73,0.32,99.71,normal
97.59,20.14,1.1,99.83,normal
138.07,32.89,0.84,98.89,normal
46.96,5.17,0.12,98.98,normal
41.42,38.54,0.55,99.53,normal
140.25,29.4,0.24,99.93,normal
72.28,23.41,0.29,99.69,normal
138.94,40.05,0.18,99.69,normal
15.06,222.96,14.07,91.67,gangguan
62.64,280.22,0.19,96.55,gangguan
31.98,129.76,1.35,98.87,gangguan
13.8,172.69,1.6,98.48,gangguan
87.14,32.2,1.14,99.52,normal
118.1,40.04,0.64,98.93,normal
5.99,316.25,10.03,95.89,gangguan
119.3,18.35,0.83,99.92,normal
42.05,49.48,0.7,99.42,normal
147.08,53.28,0.78,99.47,normal
34.35,21.71,1.05,99.84,normal
75.78,20.12,1.11,99.0,normal
91.89,29.51,0.12,99.08,normal
105.08,24.12,0.97,99.34,normal
11.44,111.58,1.13,97.85,gangguan
101.17,43.38,0.51,99.72,normal
61.59,11.06,1.1,98.62,normal
24.16,181.43,2.64,97.56,gangguan
37.58,104.71,2.68,98.04,gangguan
19.78,300.68,6.56,97.74,gangguan
36.44,54.41,0.19,99.18,normal
92.23,44.62,0.35,99.89,normal
7.95,312.22,9.29,90.35,gangguan
60.1,31.25,0.93,99.37,normal
63.61,21.52,0.55,99.05,normal
60.97,26.4,0.15,99.13,normal
117.14,15.78,0.83,99.21,normal
53.24,45.25,0.31,98.98,normal
30.33,53.64,0.51,99.26,normal
77.27,25.82,0.35,98.81,normal
26.36,93.88,2.37,97.12,gangguan
40.2,19.77,0.14,99.92,normal
11.81,218.31,1.34,97.77,gangguan
97.95,44.84,1.04,99.25,normal
10.57,96.94,1.73,97.52,gangguan
51.5,238.49,1.23,99.13,gangguan
114.38,41.68,0.93,99.08,normal
116.64,29.16,0.05,99.37,normal
9.35,175.03,4.34,98.93,gangguan
81.92,47.93,0.54,99.05,normal
41.26,59.15,0.66,99.53,normal
69.38,62.07,0.44,99.98,normal
94.76,13.82,0.19,98.58,normal
69.9,42.96,0.24,98.6,normal
103.61,49.23,0.71,98.81,normal
126.62,47.78,0.53,98.95,normal
24.94,315.54,17.14,90.85,gangguan
58.2,35.26,0.62,99.14,normal
111.58,20.82,0.31,99.84,normal
34.26,122.05,2.78,98.5,gangguan
105.13,25.83,0.79,99.71,normal
94.28,54.35,0.78,99.77,normal
97.4,50.86,0.08,99.04,normal
61.43,29.7,0.39,98.78,normal
12.68,208.14,3.66,97.57,gangguan
96.66,20.0,0.85,99.89,normal
56.23,21.49,1.08,98.89,normal
61.27,37.36,0.8,98.57,normal
108.37,9.52,0.9,98.74,normal
114.15,235.85,1.38,99.36,gangguan
138.64,26.88,0.04,99.62,normal
120.19,21.95,0.86,99.58,normal
45.89,21.5,0.21,98.73,normal
109.48,27.6,0.23,99.47,normal
147.77,36.93,1.14,99.74,normal
110.05,59.27,0.32,98.74,normal
38.33,107.1,2.06,97.28,gangguan
71.22,44.51,0.74,99.62,normal
77.67,46.46,1.14,98.63,normal
35.08,175.04,1.59,98.35,gangguan
97.84,46.63,0.51,99.26,normal
17.32,255.24,16.52,90.59,gangguan
117.01,19.22,0.57,100.0,normal
60.73,45.12,0.61,99.72,normal
145.45,32.17,1.03,99.6,normal
37.92,294.38,3.46,96.22,gangguan
50.29,23.15,1.14,99.45,normal
53.38,41.07,0.84,99.08,normal
16.64,140.97,3.92,98.1,gangguan
30.64,188.41,0.08,96.46,gangguan
69.76,33.96,0.28,100.0,normal
39.68,13.86,1.04,98.77,normal
12.03,278.85,8.88,96.33,gangguan
39.49,112.09,4.08,97.89,gangguan
63.68,42.4,0.29,99.27,normal
41.71,190.53,2.11,97.89,gangguan
105.0,49.97,0.46,99.26,normal
69.43,5.28,0.85,98.59,normal
35.86,54.05,0.88,99.34,normal
115.65,47.58,0.49,99.78,normal
62.19,53.01,0.77,99.1,normal
130.01,50.08,0.62,98.76,normal
54.86,54.34,0.99,99.36,normal
127.13,45.86,0.23,99.78,normal
106.02,16.34,0,99.68,normal
4.19,263.97,12.44,96.28,gangguan
66.46,12.23,0.67,99.04,normal
130.87,16.67,0.13,99.04,normal
120.97,33.45,0.26,98.6,normal
39.17,51.65,0.5,99.22,normal
58.81,52.23,0.25,98.85,normal
106.98,26.2,0.24,99.21,normal
25.77,220.05,2.07,97.8,gangguan
73.82,58.46,0.87,99.81,normal
32.58,5.85,0.13,99.34,normal
76.25,17.01,0.89,99.17,normal
16.34,326.49,14.47,94.36,gangguan
47.56,49.37,0.23,98.93,normal
53.19,38.97,1.14,99.69,normal
122.39,26.04,1.12,98.76,normal
118.48,24.58,0.83,99.94,normal
104.4,26.11,0.94,99.11,normal
120.95,40.09,0.85,99.86,normal
41.12,14.62,0.67,99.72,normal
93.28,54.52,1.08,98.75,normal
15.48,175.74,1.88,98.03,gangguan
52.64,51.9,1.09,99.1,normal
33.61,24.59,1.03,99.33,normal
73.65,14.72,0.17,99.36,normal
48.22,4.79,0.08,98.51,normal
82.61,31.04,0.9,99.58,normal
77.94,27.92,0.89,99.44,normal
61.44,59.03,0.16,99.49,normal
109.43,28.5,0.75,98.5,normal
58.08,49.18,0.69,99.63,normal
110.26,28.64,0.55,98.73,normal
94.18,39.24,1.0,99.73,normal
59.01,11.89,0.38,99.63,normal
98.81,38.76,1.06,99.32,normal
96.84,55.03,0.64,98.62,normal
17.98,176.37,4.04,98.34,gangguan
96.15,54.77,0.71,98.78,normal
9.16,182.77,9.37,96.99,gangguan
18.24,84.31,1.18,98.9,gangguan
32.85,50.94,0.26,98.82,normal
127.19,38.01,0.86,99.39,normal
36.95,20.12,0.98,99.54,normal
61.75,37.21,0.78,99.39,normal
47.03,26.75,0.84,99.88,normal
81.53,35.1,1.21,98.57,normal
37.5,18.5,0.24,99.31,normal
36.68,22.2,0.53,99.99,normal
30.0,206.55,2.16,96.5,gangguan
21.18,225.8,1.25,98.15,gangguan
106.3,44.76,1.16,99.46,normal
144.39,55.71,0.57,98.63,normal
50.52,37.89,0.51,99.86,normal
102.37,16.26,0.5,99.4,normal
93.88,23.34,0.18,99.46,normal
124.52,37.2,0.6,99.28,normal
116.98,59.73,0.47,98.59,normal
7.33,254.53,5.35,97.57,gangguan
54.31,55.36,0.2,99.89,normal
107.43,236.15,4.74,97.31,gangguan
146.06,10.52,0.62,98.74,normal
24.01,218.9,2.33,98.08,gangguan
123.41,59.95,0.47,99.27,normal
14.45,167.38,4.49,98.64,gangguan
82.03,42.47,0.88,99.4,normal
78.73,25.61,0.69,98.92,normal
28.01,183.75,2.81,97.31,gangguan
19.17,186.7,3.21,97.38,gangguan
147.31,9.73,1.0,99.03,normal
132.46,13.94,0.5,99.74,normal
42.0,46.22,0.65,99.64,normal
33.06,17.39,1.04,99.04,normal
142.73,34.17,0.49,99.61,normal
11.11,305.61,17.32,97.02,gangguan
29.13,159.65,10.23,95.79,gangguan
84.04,49.06,0.86,99.88,normal
105.57,43.1,1.04,99.18,normal
71.25,29.78,0.97,99.15,normal
6.87,274.45,8.23,92.76,gangguan
6.53,187.6,1.87,98.83,gangguan
67.73,17.63,0,98.6,normal
48.18,32.3,0.09,98.62,normal
52.44,11.26,0.77,99.96,normal
10.15,336.37,11.15,94.68,gangguan
32.02,12.51,0.65,99.6,normal
44.01,288.15,1.75,99.07,gangguan
139.28,18.27,1.08,99.84,normal
49.0,17.64,0.89,99.71,normal
35.05,53.58,0.81,98.67,normal
32.64,6.37,0.54,99.59,normal
78.99,235.25,0.2,97.69,gangguan
33.98,25.99,0.09,99.61,normal
34.81,40.66,0.56,98.84,normal
73.5,25.24,0,99.02,normal
100.59,48.38,0.55,99.63,normal
32.04,53.22,0.11,98.71,normal
106.57,43.19,0.39,99.17,normal
98.59,35.39,0.93,98.79,normal
53.82,13.1,0.7,99.85,normal
115.72,23.02,0.43,99.2,normal
59.32,22.73,0.97,99.52,normal
5.64,108.24,3.66,98.15,gangguan
147.59,24.9,1.06,98.73,normal
110.57,19.4,0.13,99.58,normal
104.88,46.49,0.86,99.43,normal
83.42,16.57,0.29,98.62,normal
15.11,262.04,16.08,97.58,gangguan
39.36,54.59,0.53,99.11,normal
54.1,23.54,0.16,99.5,normal
84.37,34.25,1.1,99.13,normal
85.34,56.05,0.02,99.86,normal
43.89,120.27,2.43,98.01,gangguan
83.14,30.26,0.24,99.45,normal
80.92,28.93,0.88,99.0,normal
84.63,23.43,0.56,98.82,normal
129.4,13.71,0.52,99.05,normal
69.62,30.34,0.31,99.27,normal
3.09,256.68,10.61,92.43,gangguan
26.51,184.49,2.81,98.68,gangguan
62.91,26.0,0.32,98.63,normal
96.03,38.93,0.88,99.03,normal
87.39,4.52,0.29,99.78,normal
91.65,55.1,1.09,98.8,normal
70.79,54.94,0.26,99.18,normal
73.54,5.69,0.63,98.9,normal
95.41,7.91,0.82,99.84,normal
88.97,57.0,1.1,99.33,normal
112.87,21.23,0.71,99.44,normal
40.96,3.17,0.24,98.77,normal
39.88,7.68,0.25,98.94,normal
95.89,17.7,0.92,99.68,normal
40.96,47.64,1.07,98.6,normal
141.24,30.48,0.04,98.53,normal
48.64,35.95,0.7,98.74,normal
48.86,37.41,0.52,99.26,normal
97.45,19.59,1.06,99.45,normal
111.95,9.18,0.55,98.91,normal
55.29,13.42,0.84,99.67,normal
9.22,177.86,2.15,98.52,gangguan
108.89,20.71,0.74,99.21,normal
24.65,160.37,10.78,94.53,gangguan
11.53,369.58,9.6,90.49,gangguan
39.38,37.83,0.0,98.57,normal
47.19,9.94,0.5,99.58,normal
105.84,24.33,0.45,98.64,normal
121.38,17.71,0.13,98.77,normal
88.12,53.43,0.39,99.73,normal
46.33,33.22,0.87,99.46,normal
59.72,57.67,0.42,99.48,normal
37.25,37.46,0,99.45,normal
22.66,150.23,2.85,97.55,gangguan
68.73,54.28,0.8,98.81,normal
32.58,47.03,0.89,98.91,normal
24.66,372.68,13.79,96.14,gangguan
36.13,194.77,0.03,98.07,gangguan
51.3,6.8,0.09,99.93,normal
63.16,40.22,0.51,99.0,normal
88.25,33.54,0.42,98.93,normal
81.19,41.97,0.52,98.55,normal
26.44,110.69,1.83,98.66,gangguan
97.02,18.91,1.27,99.62,normal
53.93,51.7,0.03,99.79,normal
11.06,348.63,14.38,94.32,gangguan
51.64,26.43,0.85,98.79,normal
148.48,8.71,1.18,98.73,normal
16.61,241.14,11.61,92.05,gangguan
52.08,25.85,0.55,99.4,normal
38.27,178.83,1.82,97.45,gangguan
84.07,7.52,0.91,99.11,normal
20.34,203.2,4.32,98.19,gangguan
138.9,40.73,0.28,99.11,normal
30.15,28.46,0.31,99.0,normal
51.31,35.41,0.88,98.89,normal
43.0,43.82,0.58,99.59,normal
98.18,9.15,0.67,99.28,normal
18.14,114.5,2.86,97.74,gangguan
21.99,333.17,13.13,94.7,gangguan
112.37,6.39,1.18,99.06,normal
103.81,60.17,1.07,99.53,normal
105.6,31.21,1.25,99.82,normal
116.77,14.81,0.49,98.74,normal
24.97,101.05,3.96,97.64,gangguan
70.35,26.23,0.94,99.35,normal
34.49,43.81,0.82,98.88,normal
39.09,49.39,0.85,99.43,normal
11.82,280.61,6.22,91.5,gangguan
119.98,51.18,0.85,98.63,normal
1.9,224.67,9.29,93.47,gangguan
28.37,168.56,14.41,90.03,gangguan
6.71,116.83,1.62,97.18,gangguan
42.0,17.62,0.82,99.48,normal
138.48,19.69,0.83,99.16,normal
2.8,330.56,15.72,90.18,gangguan
56.51,40.65,0.44,98.86,normal
58.39,50.72,0.45,98.71,normal
39.05,44.38,0.12,99.49,normal
92.41,20.59,0.01,99.67,normal
79.98,32.38,1.06,99.7,normal
145.87,13.56,1.2,99.95,normal
45.06,22.95,0,98.92,normal
51.04,56.12,1.05,99.77,normal
35.82,9.66,0.15,98.94,normal
83.87,6.3,0.67,98.76,normal
90.82,20.58,0.73,98.52,normal
13.46,129.08,4.05,98.43,gangguan
62.83,29.28,0.02,99.48,normal
107.85,19.03,0.06,99.57,normal
149.92,33.39,0.52,98.81,normal
131.99,34.72,0.15,99.56,normal
121.97,56.32,0.23,99.41,normal
64.89,29.18,0.44,98.55,normal
83.73,237.81,2.78,99.01,gangguan
8.83,289.05,13.3,94.36,gangguan
90.64,47.13,0.92,99.37,normal
65.85,17.43,0.52,98.65,normal
32.64,46.16,0.06,98.62,normal
135.55,33.94,0.91,99.26,normal
59.36,31.38,0.77,99.88,normal
139.97,55.38,0.62,98.59,normal
59.74,23.98,1.15,98.51,normal
106.64,58.54,1.21,99.62,normal
32.79,36.56,0.84,98.88,normal
75.92,27.8,1.12,99.67,normal
64.68,54.88,1.14,98.93,normal
32.93,244.38,4.4,97.4,gangguan
39.82,29.61,0.87,99.38,normal
82.53,26.7,0.71,99.8,normal
7.91,101.09,3.51,97.8,gangguan
8.56,173.76,2.66,98.13,gangguan
34.34,37.81,0.59,98.99,normal
46.47,36.45,0.96,99.48,normal
148.74,58.54,0.89,99.06,normal
101.33,14.68,0.42,99.83,normal
28.24,206.5,1.07,98.93,gangguan
149.49,25.49,0.92,99.19,normal
18.25,249.23,5.03,93.09,gangguan
130.79,48.86,0.26,99.3,normal
35.47,34.28,0.33,98.61,normal
63.33,57.88,0.43,99.9,normal
100.77,49.45,1.0,99.8,normal
143.52,28.05,0.78,99.0,normal
119.64,149.7,3.29,97.9,gangguan
96.88,236.76,0.98,97.62,gangguan
117.75,48.88,1.29,99.19,normal
130.9,32.69,1.22,99.19,normal
6.53,217.46,2.46,97.71,gangguan
12.26,299.68,13.48,90.01,gangguan
96.44,51.87,1.08,99.08,normal
63.33,39.24,0.61,99.79,normal
97.09,52.93,0.94,99.14,normal
57.24,15.92,0.56,98.76,normal
46.21,26.14,0,98.94,normal
127.99,9.19,0.89,99.85,normal
33.02,32.03,0.48,99.84,normal
87.23,20.29,0.41,99.56,normal
47.19,42.74,0.8,99.13,normal
44.68,49.05,0.88,99.15,normal
37.92,201.82,0.69,96.04,gangguan
139.68,23.25,0.52,99.45,normal
111.24,25.35,0.19,99.42,normal
34.66,83.45,2.41,98.57,gangguan
87.02,50.6,0.67,99.37,normal
71.21,21.77,0.14,99.2,normal
85.86,20.64,0.43,98.66,normal
